,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
214,Clermont-Ferrand,45.778945,3.100543,Arras,50.286971,2.781314,Clermont-Ferrand Train Station,Arras Train Station,23880,23880,Train,503.3,180.0,60.0,240.0,24120.0,4.508026000000001,-0.319229,400.0,-28.3959108511131
215,Clermont-Ferrand,45.778945,3.100543,Aix-en-Provence,43.455237,5.317534,Clermont-Ferrand Train Station,Aix-en-Provence TGV,16050,16050,Train,309.7,180.0,1608.0,1788.0,17838.0,-2.3237080000000034,2.216991,-215.10417324498184,205.22544835519992
216,Clermont-Ferrand,45.778945,3.100543,Lille,50.636577,3.06987,Clermont-Ferrand Train Station,Lille Flandres,22560,22560,Train,541.5,180.0,48.0,228.0,22788.0,4.857632000000002,-0.030673000000000172,379.0,-2.3981588483736003
217,Clermont-Ferrand,45.778945,3.100543,Compiègne,49.421977,2.823693,Clermont-Ferrand Train Station,Compiègne Train Station,21360,21360,Train,407.1,180.0,60.0,240.0,21600.0,3.643031999999998,-0.27685000000000004,358.0,-27.27932327764273
218,Clermont-Ferrand,45.778945,3.100543,Chaumont,48.10976,5.1346,Clermont-Ferrand Train Station,Chaumont Train Station,22260,22260,Train,301.5,180.0,48.0,228.0,22488.0,2.330815000000001,2.034057,282.0,246.43635171949694
219,Clermont-Ferrand,45.778945,3.100543,Gap,44.563714,6.085669,Clermont-Ferrand Train Station,Gap Train Station,23340,23340,Train,267.3,180.0,48.0,228.0,23568.0,-1.2152310000000028,2.985126,-148.10485305017434,363.8087306580015
220,Clermont-Ferrand,45.778945,3.100543,Marseille,43.302666,5.380407,Clermont-Ferrand Train Station,Marseille - Saint-Charles,20460,20460,Train,326.7,180.0,132.0,312.0,20772.0,-2.476278999999998,2.279864,-254.69282671054142,234.49094656765345
221,Clermont-Ferrand,45.778945,3.100543,Grenoble,45.191491,5.714548,Clermont-Ferrand Train Station,Grenoble Train Station,14850,14850,Train,211.1,180.0,204.0,384.0,15234.0,-0.587454000000001,2.6140049999999997,-55.67126344442071,247.72145733969413
222,Clermont-Ferrand,45.778945,3.100543,Roanne,46.039383,4.063207,Clermont-Ferrand Train Station,Roanne Train Station,4680,4680,Train,78.0,180.0,108.00000000000001,288.0,4968.0,0.2604380000000006,0.9626640000000002,21.0,79.92667982228772
223,Clermont-Ferrand,45.778945,3.100543,Mâcon,46.302572,4.824887,Clermont-Ferrand Train Station,Mâcon Train Station,12600,12600,Train,143.5,180.0,72.0,252.0,12852.0,0.5236269999999976,1.7243440000000003,62.0,204.9583532424351
224,Clermont-Ferrand,45.778945,3.100543,Lyon,45.760596,4.859409,Clermont-Ferrand Train Station,Lyon Part Dieu,8640,8640,Train,133.8,180.0,252.00000000000003,432.0,9072.0,-0.018349000000000615,1.7588660000000003,-1.5772764049884667,151.19177292148623
225,Clermont-Ferrand,45.778945,3.100543,Montbard,47.618741,4.336212,Clermont-Ferrand Train Station,Montbard Train Station,22080,22080,Train,225.4,180.0,72.0,252.0,22332.0,1.8397959999999998,1.2356689999999997,308.0,207.52068930377828
226,Clermont-Ferrand,45.778945,3.100543,Moulins,46.561394,3.338782,Clermont-Ferrand Train Station,Moulins-sur-Allier,4260,4260,Train,89.7,180.0,83.99999999999999,264.0,4524.0,0.7824489999999997,0.2382390000000001,72.0,21.96222082204327
227,Clermont-Ferrand,45.778945,3.100543,Toulouse,43.611206,1.453616,Clermont-Ferrand Train Station,Toulouse Matabiau,26880,26880,Train,274.0,180.0,132.0,312.0,27192.0,-2.1677389999999974,-1.646927,-360.86518174194396,-274.1652067756844
228,Clermont-Ferrand,45.778945,3.100543,Périgueux,45.187408,0.707879,Clermont-Ferrand Train Station,Périgueux Train Station,23100,23100,Train,199.8,180.0,108.00000000000001,288.0,23388.0,-0.5915370000000024,-2.392664,-93.55333906676954,-378.4069406729454
229,Clermont-Ferrand,45.778945,3.100543,Limoges,45.836207,1.267419,Clermont-Ferrand Train Station,Limoges-Bénédictins,18540,18540,Train,144.9,180.0,24.0,204.0,18744.0,0.05726200000000148,-1.833124,9.0,-312.24769551935935
230,Clermont-Ferrand,45.778945,3.100543,Agen,44.207967,0.6208669999999999,Clermont-Ferrand Train Station,Agen Train Station,33780,33780,Train,262.9,180.0,96.0,276.0,34056.0,-1.5709780000000038,-2.479676,-303.7668425774636,-479.47415503916204
231,Clermont-Ferrand,45.778945,3.100543,Arcachon,44.658967,-1.165323,Clermont-Ferrand Train Station,Arcachon Train Station,31140,31140,Train,358.6,180.0,60.0,240.0,31380.0,-1.1199780000000032,-4.265866,-132.80959680546752,-505.85631457595656
232,Clermont-Ferrand,45.778945,3.100543,Bourges,47.094129,2.394236,Clermont-Ferrand Train Station,Bourges Train Station,10020,10020,Train,158.1,180.0,180.0,360.0,10380.0,1.3151840000000021,-0.7063070000000002,152.0,-81.85131145442168
233,Clermont-Ferrand,45.778945,3.100543,Châtellerault,46.818594,0.549279,Clermont-Ferrand Train Station,Châtellerault Train Station,19620,19620,Train,230.5,180.0,36.0,216.0,19836.0,1.0396489999999972,-2.551264,124.0,-306.1558540424349
234,Clermont-Ferrand,45.778945,3.100543,Tours,47.389866,0.692831,Clermont-Ferrand Train Station,Tours Train Station,16200,16200,Train,259.6,180.0,36.0,216.0,16416.0,1.6109209999999976,-2.407712,152.0,-227.39671080572933
