,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
517,Marseille,43.302666,5.380407,Alès,44.127825,4.084948,Marseille - Saint-Charles,Les Sables-d'Olonne,17708,31500,Train,138.8,884,0,884,18592,0.8251589999999993,-1.2954590000000001,166.0,-261.35163964310567
518,Marseille,43.302666,5.380407,Lunéville,48.58799,6.496997,Marseille - Saint-Charles,Nantes Train Station,24188,24600,Train,594.0,884,363,1247,25435,5.285323999999996,1.1165900000000004,414.0,87.62357991339559
519,Marseille,43.302666,5.380407,Valence,44.928081,4.893288,Marseille - Saint-Charles,Guingamp Train Station,8288,28620,Train,184.9,884,240,1124,9412,1.6254149999999967,-0.48711899999999986,150.0,-45.03243003873255
520,Marseille,43.302666,5.380407,Nancy,48.689857,6.174579,Marseille - Saint-Charles,Saint-Brieuc Train Station,5588,25920,Train,602.2,884,317,1201,6789,5.387191000000001,0.7941719999999997,111.0,16.502061763602175
521,Marseille,43.302666,5.380407,Château-Thierry,49.03814,3.409302,Marseille - Saint-Charles,Redon Train Station,28328,28740,Train,655.5,884,208,1092,29420,5.735473999999996,-1.971105,463.0,-159.3638825130502
522,Marseille,43.302666,5.380407,Nice,43.670728,7.216199,Marseille - Saint-Charles,Saint-Lô Train Station,23288,26220,Train,153.7,884,302,1186,24474,0.3680619999999948,1.8357919999999996,80.0,399.9409559053784
523,Marseille,43.302666,5.380407,Chambéry,45.571302,5.919547,Marseille - Saint-Charles,Caen Train Station,20918,21330,Train,255.9,884,704,1588,22506,2.2686360000000008,0.5391399999999997,364.0,86.72688065676554
524,Marseille,43.302666,5.380407,Riom,45.889965,3.120498,Marseille - Saint-Charles,Le Havre,20168,22410,Train,338.8,884,0,884,21052,2.5872989999999945,-2.259909,264.0,-230.8171365283759
525,Marseille,43.302666,5.380407,Vichy,46.126991,3.430476,Marseille - Saint-Charles,Boulogne-Ville,21068,23310,Train,349.8,884,0,884,21952,2.8243249999999946,-1.9499309999999999,301.0,-207.8677384078017
526,Marseille,43.302666,5.380407,Nevers,46.987282,3.150743,Marseille - Saint-Charles,Les Fontinettes,22088,25950,Train,445.4,884,487,1371,23459,3.6846159999999983,-2.229664,334.0,-202.41910678970467
527,Marseille,43.302666,5.380407,Montargis,48.006862,2.742783,Marseille - Saint-Charles,Beauvais - Gare SNCF,18428,18840,Train,561.7,884,434,1318,19746,4.704195999999996,-2.6376239999999997,287.0,-160.9514462101823
528,Marseille,43.302666,5.380407,Carcassonne,43.218029,2.351824,Marseille - Saint-Charles,Mulhouse-Ville,15608,18540,Train,245.4,884,0,884,16492,-0.08463700000000074,-3.028583,-7.678446003728576,-274.759396402402
529,Marseille,43.302666,5.380407,Châteauroux,46.809812,1.699483,Marseille - Saint-Charles,Châlons-en-Champagne Train Station,21788,25650,Train,485.3,884,439,1323,23111,3.5071459999999988,-3.680924,265.0,-278.86894785003153
530,Marseille,43.302666,5.380407,Libourne,44.915904,-0.236359,Marseille - Saint-Charles,Charleville-Mézières Train Station,22808,26670,Train,482.9,884,462,1346,24154,1.6132379999999955,-5.616766,111.0,-386.923396728315
531,Marseille,43.302666,5.380407,Poitiers,46.582232,0.333136,Marseille - Saint-Charles,Épinal Train Station,27788,30720,Train,539.0,884,294,1178,28966,3.2795659999999955,-5.047271,263.0,-404.8151427910796
532,Marseille,43.302666,5.380407,Blois,47.585449,1.323759,Marseille - Saint-Charles,Montpellier Saint-Roch,3968,5760,Train,571.6,884,830,1714,5682,4.282782999999995,-4.056648,68.0,-65.12328106582018
533,Marseille,43.302666,5.380407,Saintes,45.74874,-0.6179,Marseille - Saint-Charles,Annecy - Gare Routière,11708,14640,Train,547.6,884,529,1413,13121,2.446073999999996,-5.998307,82.0,-202.49359557937245
534,Marseille,43.302666,5.380407,Roche-sur-Yon,46.672075,-1.43566,Marseille - Saint-Charles,Saint-Étienne Châteaucreux,7508,10440,Train,653.6,884,500,1384,8892,3.3694089999999974,-6.816067,65.0,-132.8538778505893
