,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
224,Toulouse,43.611206,1.453616,Chambéry,45.571302,5.919547,Toulouse,Chambéry,20662,20662,Voiture,415.3,0,0.0,0.0,20662.0,1.960096,4.465930999999999,138.0,315.33174744320723
225,Toulouse,43.611206,1.453616,Riom,45.889965,3.120498,Toulouse,Riom,13764,13764,Voiture,285.5,0,0.0,0.0,13764.0,2.2787589999999938,1.666882,185.0,135.43639250292483
226,Toulouse,43.611206,1.453616,Vichy,46.126991,3.430476,Toulouse,Vichy,14939,14939,Voiture,320.2,0,0.0,0.0,14939.0,2.515784999999994,1.97686,195.0,153.83553468197923
227,Toulouse,43.611206,1.453616,Montargis,48.006862,2.742783,Toulouse,Montargis,21911,21911,Voiture,498.9,0,0.0,0.0,21911.0,4.395655999999995,1.2891670000000002,350.0,102.77290837421046
228,Toulouse,43.611206,1.453616,Carcassonne,43.218029,2.351824,Toulouse,Carcassonne,4154,4154,Voiture,84.7,0,0.0,0.0,4154.0,-0.39317700000000144,0.8982080000000001,-27.76252868484783,63.42315385935523
229,Toulouse,43.611206,1.453616,Châteauroux,46.809812,1.699483,Toulouse,Châteauroux,14604,14604,Voiture,356.2,0,0.0,0.0,14604.0,3.198605999999998,0.24586700000000006,242.0,18.654380214036266
230,Toulouse,43.611206,1.453616,Libourne,44.915904,-0.236359,Toulouse,Libourne,9729,9729,Voiture,197.9,0,0.0,0.0,9729.0,1.3046979999999948,-1.689975,99.0,-128.35064332069115
231,Toulouse,43.611206,1.453616,Blois,47.585449,1.323759,Toulouse,Blois,19553,19553,Voiture,442.0,0,0.0,0.0,19553.0,3.974242999999994,-0.1298570000000001,325.0,-10.642444340592238
232,Toulouse,43.611206,1.453616,Saintes,45.74874,-0.6179,Toulouse,Saintes,12359,12359,Voiture,288.6,0,0.0,0.0,12359.0,2.137533999999995,-2.071516,147.0,-143.35005787385418
233,Toulouse,43.611206,1.453616,Rochelle,46.152705,-1.145853,Toulouse,Rochelle,14964,14964,Voiture,349.0,0,0.0,0.0,14964.0,2.5414989999999946,-2.599469,174.0,-178.32965954258043
234,Toulouse,43.611206,1.453616,Cholet,47.065702,-0.869897,Toulouse,Cholet,19092,19092,Voiture,424.8,0,0.0,0.0,19092.0,3.454495999999999,-2.323513,264.0,-177.58968772843676
235,Toulouse,43.611206,1.453616,Saint-Malo,48.646859,-2.004158,Toulouse,Saint-Malo,26653,26653,Voiture,619.9,0,0.0,0.0,26653.0,5.035652999999996,-3.4577739999999997,366.0,-251.452256379311
236,Toulouse,43.611206,1.453616,Vannes,47.665169,-2.75245,Toulouse,Vannes,23599,23599,Voiture,556.7,0,0.0,0.0,23599.0,4.053962999999996,-4.206066,272.0,-283.19021244213656
237,Toulouse,43.611206,1.453616,Lorient,47.755597,-3.366221,Toulouse,Lorient,25614,25614,Voiture,593.5,0,0.0,0.0,25614.0,4.144390999999999,-4.819837,278.0,-323.6914646039648
238,Toulouse,43.611206,1.453616,Rennes,48.103517,-1.672744,Toulouse,Rennes,23981,23981,Voiture,555.0,0,0.0,0.0,23981.0,4.492310999999994,-3.12636,328.0,-228.30765388383648
239,Toulouse,43.611206,1.453616,Évreux,49.018748,1.149629,Toulouse,Évreux,26242,26242,Voiture,601.7,0,0.0,0.0,26242.0,5.407541999999999,-0.303987,436.0,-24.54797380000165
240,Toulouse,43.611206,1.453616,Amiens,49.890584,2.308277,Toulouse,Amiens,29130,29130,Voiture,701.3,0,0.0,0.0,29130.0,6.279377999999994,0.8546609999999999,481.0,65.47577999101617
241,Toulouse,43.611206,1.453616,Clermont,49.385278,2.417663,Toulouse,Clermont,14184,14184,Voiture,646.3,0,0.0,0.0,14184.0,5.774071999999997,0.9640470000000001,233.0,38.93077958475825
242,Toulouse,43.611206,1.453616,Strasbourg,48.584532,7.734793,Toulouse,Strasbourg,35194,35194,Voiture,734.6,0,0.0,0.0,35194.0,4.973326,6.281177,364.0,459.86922212952436
243,Toulouse,43.611206,1.453616,Vitry-le-François,48.717913,4.587515,Toulouse,Vitry-le-François,28720,28720,Voiture,616.9,0,0.0,0.0,28720.0,5.106707,3.1338989999999995,407.0,250.3642363343512
244,Toulouse,43.611206,1.453616,Reims,49.233406,4.022648,Toulouse,Reims,28218,28218,Voiture,655.3,0,0.0,0.0,28218.0,5.622199999999999,2.569032,427.0,195.46154433054622
245,Toulouse,43.611206,1.453616,Saint-Dié-des-Vosges,48.282043,6.948516,Toulouse,Saint-Dié-des-Vosges,34191,34191,Voiture,670.6,0,0.0,0.0,34191.0,4.670836999999999,5.4948999999999995,369.0,434.18441355086367
246,Toulouse,43.611206,1.453616,Troyes,48.296069,4.065281,Toulouse,Troyes,25958,25958,Voiture,558.6,0,0.0,0.0,25958.0,4.684863,2.6116649999999995,377.0,210.657565423489
247,Toulouse,43.611206,1.453616,Perpignan,42.696096,2.879355,Toulouse,Perpignan,7601,7601,Voiture,154.0,0,0.0,0.0,7601.0,-0.9151100000000056,1.4257389999999999,-68.42895065683916,106.61212715469246
248,Toulouse,43.611206,1.453616,Béziers,43.336295,3.218895,Toulouse,Béziers,7017,7017,Voiture,145.7,0,0.0,0.0,7017.0,-0.274911000000003,1.7652789999999998,-17.995978291817945,115.55711689601995
249,Toulouse,43.611206,1.453616,Arles,43.684863,4.632105,Toulouse,Arles,11815,11815,Voiture,255.9,0,0.0,0.0,11815.0,0.0736569999999972,3.178489,4.0,196.86381432509762
250,Toulouse,43.611206,1.453616,Dax,43.720472,-1.050301,Toulouse,Dax,11069,11069,Voiture,201.8,0,0.0,0.0,11069.0,0.10926599999999809,-2.503917,8.0,-184.30793007720723
251,Toulouse,43.611206,1.453616,Montluçon,46.338101,2.596159,Toulouse,Montluçon,15861,15861,Voiture,316.2,0,0.0,0.0,15861.0,2.726894999999999,1.142543,243.0,102.1556389147799
252,Toulouse,43.611206,1.453616,Albi,43.92238,2.137958,Toulouse,Albi,3273,3273,Voiture,64.9,0,0.0,0.0,3273.0,0.31117399999999407,0.6843419999999998,22.0,49.65749895280173
253,Toulouse,43.611206,1.453616,Marmande,44.503071,0.168091,Toulouse,Marmande,6357,6357,Voiture,142.8,0,0.0,0.0,6357.0,0.8918649999999957,-1.285525,60.0,-87.05144507512613
254,Toulouse,43.611206,1.453616,Vierzon,47.226474,2.059869,Toulouse,Vierzon,16332,16332,Voiture,404.8,0,0.0,0.0,16332.0,3.6152680000000004,0.6062529999999999,268.0,45.01730204724434
255,Toulouse,43.611206,1.453616,Vendôme,47.801959,1.068219,Toulouse,Vendôme,21090,21090,Voiture,466.9,0,0.0,0.0,21090.0,4.190752999999994,-0.385397,350.0,-32.18939647621688
256,Toulouse,43.611206,1.453616,Orléans,47.907891,1.904242,Toulouse,Orléans,19494,19494,Voiture,479.0,0,0.0,0.0,19494.0,4.2966849999999965,0.45062599999999997,323.0,33.88886406367775
257,Toulouse,43.611206,1.453616,Saumur,47.268994,-0.07140299999999999,Toulouse,Saumur,19632,19632,Voiture,423.7,0,0.0,0.0,19632.0,3.6577879999999965,-1.525019,302.0,-125.91232743896147
258,Toulouse,43.611206,1.453616,Sables-d'Olonne,46.500032,-1.781116,Toulouse,Sables-d'Olonne,19409,19409,Voiture,409.5,0,0.0,0.0,19409.0,2.8888259999999946,-3.234732,215.0,-241.27348212631898
259,Toulouse,43.611206,1.453616,Guingamp,48.555659,-3.143343,Toulouse,Guingamp,28124,28124,Voiture,653.9,0,0.0,0.0,28124.0,4.944452999999996,-4.596959,343.0,-319.161860494233
260,Toulouse,43.611206,1.453616,Saint-Brieuc,48.50758,-2.765,Toulouse,Saint-Brieuc,27177,27177,Voiture,634.1,0,0.0,0.0,27177.0,4.8963739999999945,-4.218616,343.0,-295.6526575903651
261,Toulouse,43.611206,1.453616,Redon,47.652004,-2.08777,Toulouse,Redon,22806,22806,Voiture,526.8,0,0.0,0.0,22806.0,4.040797999999995,-3.541386,285.0,-250.52540954448756
262,Toulouse,43.611206,1.453616,Saint-Lô,49.116975,-1.099525,Toulouse,Saint-Lô,28435,28435,Voiture,642.7,0,0.0,0.0,28435.0,5.505768999999994,-2.553141,429.0,-199.37192668835888
263,Toulouse,43.611206,1.453616,Caen,49.176354,-0.347613,Toulouse,Caen,28326,28326,Voiture,634.0,0,0.0,0.0,28326.0,5.565148000000001,-1.801229,449.0,-145.37601717639367
264,Toulouse,43.611206,1.453616,Havre,49.492624,0.124644,Toulouse,Havre,30075,30075,Voiture,661.8,0,0.0,0.0,30075.0,5.8814179999999965,-1.328972,488.0,-110.4777288251239
265,Toulouse,43.611206,1.453616,Boulogne-sur-Mer,50.715613,1.609714,Toulouse,Boulogne-sur-Mer,32572,32572,Voiture,790.1,0,0.0,0.0,32572.0,7.104406999999995,0.15609800000000007,542.0,11.924985904452393
266,Toulouse,43.611206,1.453616,Calais,50.953466,1.850885,Toulouse,Calais,33586,33586,Voiture,817.0,0,0.0,0.0,33586.0,7.342259999999996,0.39726899999999987,558.0,30.2431596652636
267,Toulouse,43.611206,1.453616,Beauvais,49.426522,2.088609,Toulouse,Beauvais,27324,27324,Voiture,648.4,0,0.0,0.0,27324.0,5.815315999999996,0.6349929999999999,452.0,49.43276213081173
268,Toulouse,43.611206,1.453616,Mulhouse,47.742691,7.34316,Toulouse,Mulhouse,31474,31474,Voiture,648.0,0,0.0,0.0,31474.0,4.131484999999998,5.889544,301.0,429.4399479719337
269,Toulouse,43.611206,1.453616,Châlons-en-Champagne,48.955252,4.348656,Toulouse,Châlons-en-Champagne,28701,28701,Voiture,634.4,0,0.0,0.0,28701.0,5.344045999999999,2.89504,420.0,227.85124508956764
270,Toulouse,43.611206,1.453616,Charleville-Mézières,49.76763,4.724344,Toulouse,Charleville-Mézières,31476,31476,Voiture,728.4,0,0.0,0.0,31476.0,6.156423999999994,3.270728,463.0,246.12632889181356
271,Toulouse,43.611206,1.453616,Épinal,48.178005,6.441787,Toulouse,Épinal,31684,31684,Voiture,637.6,0,0.0,0.0,31684.0,4.566798999999996,4.9881709999999995,356.0,389.4878027042109
272,Toulouse,43.611206,1.453616,Montpellier,43.604738,3.880674,Toulouse,Montpellier,9265,9265,Voiture,195.4,0,0.0,0.0,9265.0,-0.006468000000005247,2.4270579999999997,-0.4115119842236508,154.41611833721015
273,Toulouse,43.611206,1.453616,Annecy,45.902047,6.121826,Toulouse,Annecy,22120,22120,Voiture,447.9,0,0.0,0.0,22120.0,2.2908410000000003,4.66821,162.0,330.96328024860134
274,Toulouse,43.611206,1.453616,Saint-Étienne,45.443366,4.399722,Toulouse,Saint-Étienne,18647,18647,Voiture,309.9,0,0.0,0.0,18647.0,1.8321599999999947,2.9461059999999994,164.0,263.9117157204807
275,Toulouse,43.611206,1.453616,Beaune,47.023014,4.848423,Toulouse,Beaune,23719,23719,Voiture,462.9,0,0.0,0.0,23719.0,3.4118080000000006,3.394807,280.0,278.8320363057897
276,Toulouse,43.611206,1.453616,Bayonne,43.496793,-1.470368,Toulouse,Bayonne,10909,10909,Voiture,236.0,0,0.0,0.0,10909.0,-0.1144130000000061,-2.923984,-7.108890996897788,-181.67763744217945
277,Toulouse,43.579477,1.45012,Pau,43.291711,-0.369675,Toulouse,Pau,8062,8062,Voiture,151.4,0,0.0,0.0,8062.0,-0.28776599999999775,-1.819795,-20.986763896876315,-132.71758305608145
278,Toulouse,43.611206,1.453616,Montauban,44.01444,1.341499,Toulouse,Montauban,2941,2941,Voiture,45.7,0,0.0,0.0,2941.0,0.40323399999999765,-0.11211700000000002,47.0,-13.130703812700336
279,Toulouse,43.611206,1.453616,Brive-la-Gaillarde,45.152601,1.528634,Toulouse,Brive-la-Gaillarde,7851,7851,Voiture,171.5,0,0.0,0.0,7851.0,1.5413949999999943,0.07501800000000003,130.0,6.360796807291996
280,Toulouse,43.611206,1.453616,Bordeaux,44.825873,-0.556697,Toulouse,Bordeaux,9113,9113,Voiture,209.5,0,0.0,0.0,9113.0,1.2146669999999986,-2.010313,78.0,-129.99636048072438
